id	company_id	ogrn	inn	full_name	share	share_percent
6623	29887	1070544000361	0544002162	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОДСКОЙ ОКРУГ "ГОРОД ХАСАВЮРТ"	0.00	
6624	29888	1020502624669	0562044550	МИНИСТЕРСТВО ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ ДАГЕСТАН	0.00	
6625	29892	1020502463112	0541018051	УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО РЕСПУБЛИКЕ ДАГЕСТАН	0.00	
6626	29893	1020505108439	0544006431	АДМИНИСТРАЦИЯ Г.ХАСАВЮРТА	0.00	
6627	29894	1020502108439	0544006431	МУНИЦИПАЛЬНОЕ ОБРАЗОВАНИЕ Г.ХАСАВЮРТА	0.00	
6628	29899	1070544000361	0544002162	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОДСКОЙ ОКРУГ "ГОРОД ХАСАВЮРТ"		
6629	29902	1020502111189	0544014827	КОМИТЕТ ПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ Г. ХАСАВЮРТ	3515000.00	
6630	29929	1020502521918	0561019261	ДАГЕСТАНСКИЙ РЕСПУБЛИКАНСКИЙ СОЮЗ ПОТРЕБИТЕЛЬСКИХ ОБЩЕСТВ	300000.00	1.00
6631	29933	1020502521918	0561019261	ДАГЕСТАНСКИЙ РЕСПУБЛИКАНСКИЙ СОЮЗ ПОТРЕБИТЕЛЬСКИХ ОБЩЕСТВ	310000.00	1.00
6632	29938	1020502129856	0562043933	ГОСУДАРСТВЕННОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ ДАГЕСТАН "ГОСУДАРСТВЕННАЯ ГИМНАЗИЯ-ИНТЕРНАТ МУЗЫКАЛЬНО-ХОРЕОГРАФИЧЕСКОГО ОБРАЗОВАНИЯ Г. КАСПИЙСК"	0.00	
6633	29941	1020502629840	0562043933	МИНИСТЕРСТВО ОБРАЗОВАНИЯ, НАУКИ И МОЛОДЕЖНОЙ ПОЛИТИКИ РЕСПУБЛИКИ ДАГЕСТАН	580863.00	
6634	29947	1117746075908	7713722812	ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ИНВЕСТНЕДВИЖИМОСТЬ"	15000.00	0.50
6635	29954	1020502629840	0562043933	МИНИСТЕРСТВО ОБРАЗОВАНИЯ, НАУКИ И МОЛОДЕЖНОЙ ПОЛИТИКИ РЕСПУБЛИКИ ДАГЕСТАН	0.00	
6636	29966	1020502629840	0562043933	МИНИСТЕРСТВО ОБРАЗОВАНИЯ И НАУКИ РЕСПУБЛИКИ ДАГЕСТАН	0.00	
6637	29974	1040502129326	0545016810	КОМИТЕТ ПО УПРАВЛЕНИЮ  ИМУЩЕСТВОМ Г.КАСПИЙСК	23247204.00	
6638	29994	1020500001862	0541013960	РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ " РОССИЙСКОЙ ОБОРОННОЙ СПОРТИВНО-ТЕХНИЧЕСКОЙ ОРГАНИЗАЦИИ - РОСТО (ДОСААФ)" РЕСПУБЛИКИ ДАГЕСТАН		
6639	30006	1020502132551	0545011427	КАСПИЙСКАЯ ГОРОДСКАЯ АДМИНИСТРАЦИЯ	0.00	
6640	30006	1050545006467	0545018655	КАСПИЙСКОЕ ГОРОДСКОЕ СОБРАНИЕ НАРОДНЫХ ДЕПУТАТОВ	0.00	
6641	30011	1030502623612	0562043926	УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ НАЛОГОВОЙ СЛУЖБЫ ПО РЕСПУБЛИКЕ ДАГЕСТАН	0.00	
6642	30018	1020502624669	0562044550	МИНИСТЕРСТВО ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ ДАГЕСТАН	91883896.00	
6643	30023	1020502624669	0562044550	МИНИСТЕРСТВО ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ ДАГЕСТАН	0.00	
6644	30041	1020502130131	0545012156	УПРАВЛЕНИЕ СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ КАСПИЙСКОЙ ГОРОДСКОЙ АДМИНИСТРАЦИИ	0.00	
6645	30060	1020502628442	0562046250	МИНИСТЕРСТВО ТРУДА И СОЦИАЛЬНОГО РАЗВИТИЯ РЕСПУБЛИКИ ДАГЕСТАН	0.00	
6646	30066	1020502624669	0562044550	МИНИСТЕРСТВО ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ ДАГЕСТАН		
6647	30083	1050560002041	0560011887	ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ "ЦЕНТР ГИГИЕНЫ И ЭПИДЕМЕОЛОГИИ В РЕСПУБЛИКЕ ДАГЕСТАН"	117505.00	
6648	30088	1050545006467	0545018655	СОБРАНИЕ ДЕПУТАТОВ ГОРОДСКОГО ОКРУГА "ГОРОД КАСПИЙСК"	0.00	
6649	30092	1020502132551	0545011427	КАСПИЙСКАЯ ГОРОДСКАЯ АДМИНИСТРАЦИЯ	0.00	
6650	30107	1047797031479	7706562710	ФЕДЕРАЛЬНАЯ СЛУЖБА ИСПОЛНЕНИЯ НАКАЗАНИЙ	0.00	
6651	30112	1020502236864	0546011490	МУНИЦИПАЛЬНОЕ ОБРАЗОВАНИЕ "ГОРОД КИЗИЛЮРТ"		
6652	30123	1020502236864	0546011490	МУНИЦИПАЛЬНОЕ-ОБРАЗОВАНИЕ  АДМИНИСТРАЦИЯ Г.КИЗИЛЮРТА	100000.00	
6653	30126	1020502236985	0516006687	МУНИЦИПАЛЬНОЕ ОБРАЗОВАНИЕ КИЗИЛЮРТОВСКИЙ РАЙОН	0.00	
6654	30127	1020502521918	0561019261	ДАГЕСТАНСКИЙ СОЮЗ ПОТРЕБИТЕЛЬСКИХ ОБЩЕСТВ	100000.00	1.00
6655	30128	1080546000545	0546020135	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД КИЗИЛЮРТ"		
6656	30147	1020502629840	0562043933	МИНИСТЕРСТВО ОБРАЗОВАНИЯ И НАУКИ	0.00	
6657	30160	1100546000147	0546020985	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6658	30160	1030502232441	0516006743	УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6659	30163	1100546000147	0546020985	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6660	30163	1030502232441	0516006743	УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6661	30164	1100546000147	0546020985	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6662	30164	1030502232441	0516006743	УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6663	30165	1100546000147	0546020985	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"		
6664	30165	1030502232441	0516006743	УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"		
6665	30166	1100546000147	0546020985	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6666	30166	1030502232441	0516006743	УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6667	30167	1020502629840	0562043933	МИНИСТЕРСТВО ОБРАЗОВАНИЯ И НАУКИ РЕСП. ДАГЕСТАН	0.00	
6668	30168	1100546000147	0546020985	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6669	30168	1030502232441	0516006743	УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6670	30170	1020502629840	0562043933	МИНИСТЕРСТВО ОБРАЗОВАНИЯ И НАУКИ РЕСПУ. ДАГЕСТАН	0.00	
6671	30171	1100546000147	0546020985	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6672	30171	1030502232441	0516006743	УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6673	30175	1020502236985	0516006687	МУНИЦИПАЛЬНОЕ ОБРАЗОВАНИЕ КИЗИЛЮРТОВСКИЙ РАЙОН	0.00	
6674	30186	1020502628442	0562046250	МИНИСТЕРСТВО ТРУДА И СОЦИАЛЬНОГО РАЗВИТИЯ РЕСПУБЛИКИ ДАГЕСТАН	0.00	
6675	30188	1160571064433	0573008088	СЕЛЬСКОХОЗЯЙСТВЕНННЫЙ ПОТРЕБИТЕЛЬСКИЙ СНАБЖЕНЧЕСКО-СБЫТОВОЙ КООПЕРАТИВ "КООПЕРАТИВ ДАГЕСТАНА"	6000.00	
6676	30193	1020502629840	0562043933	МИНИСТЕРСТВО ОБРАЗОВАНИЯ И НАУКИ РЕСП. ДАГЕСТАН	0.00	
6677	30194	1100546000147	0546020985	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6678	30194	1030502232441	0516006743	УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6679	30195	1030502232441	0516006743	УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"		
6680	30195	1100546000147	0546020985	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"		
6681	30196	1100546000147	0546020985	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"		
6682	30196	1030502232441	0516006743	УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"		
6683	30197	1020502629840	0562043933	МИНИСТЕРСТВО ОБРАЗОВАНИЯ И НАУКИ РЕСП. ДАГЕСТАН	0.00	
6684	30198	1100546000147	0546020985	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6685	30198	1030502232441	0516006743	УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6686	30199	1020502629840	0562043933	МИНИСТЕРСТВО ОБРАЗОВАНИЯ И НАУКИ МОЛОДЕЖНОЙ ПОЛИТИКИ РЕСПУБЛИКИ ДАГЕСТАНГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ	0.00	
6687	30219	1080546000545	0546020135	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД КИЗИЛЮРТ"	0.00	
6688	30220	1100546000147	0546020985	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6689	30220	1030502232441	0516006743	УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6690	30223	1080546000545	0546020135	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД КИЗИЛЮРТ"	0.00	
6691	30229	1080546000545	0546020135	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД КИЗИЛЮРТ"	0.00	
6692	30232	1080546000545	0546020135	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД КИЗИЛЮРТ"	0.00	
6693	30233	1080546000545	0546020135	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД КИЗИЛЮРТ"	0.00	
6694	30234	1020502236864	0546011490	МУНИЦИПАЛЬНОЕ ОБРАЗОВАНИЕ "ГОРОД КИЗИЛЮРТ"	0.00	
6695	30235	1080546000545	0546020135	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД КИЗИЛЮРТ"	0.00	
6696	30236	1080546000545	0546020135	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД КИЗИЛЮРТ"	0.00	
6697	30240	1080546000545	0546020135	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД КИЗИЛЮРТ"	0.00	
6698	30241	1100546000147	0546020985	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6699	30241	1030502232441	0516006743	УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6700	30256	1080546000545	0546020135	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД КИЗИЛЮРТ"	0.00	
6701	30257	1020502629840	0562043933	МИНИСТЕРСТВО ОБРАЗОВАНИЯ  И НАУКИ РЕСПУБЛИКИ  ДАГЕСТАН	0.00	
6702	30258	1080546000545	0546020135	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД КИЗИЛЮРТ"	0.00	
6703	30259	1080546000545	0546020135	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД КИЗИЛЮРТ"	0.00	
6704	30260	1080546000545	0546020135	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД КИЗИЛЮРТ"	0.00	
6705	30277	1030502232441	0516006743	УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6706	30277	1100546000147	0546020985	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6707	30318	1020502624669	0562044550	МИНИСТЕРСТВО ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ ДАГЕСТАН		
6708	30324	1100546000147	0546020985	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6755	30409	1020502308331	0547003083	АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА "ГОРОД КИЗЛЯР"		
6709	30324	1030502232441	0516006743	УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6710	30328	1100546000147	0546020985	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6711	30330	1100546000147	0546020985	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6712	30334	1020502624669	0562044550	МИНИСТЕРСТВО ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ ДАГЕСТАН	0.00	
6713	30335	1100546000147	0546020985	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"		
6714	30335	1030502232441	0516006743	УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"		
6715	30338	1100546000147	0546020985	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6716	30338	1030502232441	0516006743	УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6717	30339	1100546000147	0546020985	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6718	30340	1030502232441	0516006743	УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6719	30340	1100546000147	0546020985	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6720	30341	1100546000147	0546020985	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6721	30341	1030502232441	0516006743	УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6722	30344	1020502236985	0516006687	АДМИНИСТРАЦИЯ ИЗИЛЮРТОВСКОГО РАЙОНА РД	0.00	
6723	30344	1100546000147	0546020985	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6724	30344	1030502232441	0516006743	УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6725	30345	1100546000147	0546020985	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6726	30347	1100570001058	0570001133	КОМИТЕТ ПО ВЕТЕРИНАРИИ РЕСПУБЛИКИ ДАГЕСТАН	0.00	
6727	30349	1100546000147	0546020985	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6728	30349	1030502232441	0516006743	УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6729	30354	1030502232441	0516006743	УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6730	30354	1100546000147	0546020985	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6731	30357	1030502232441	0516006743	УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6732	30357	1100546000147	0546020985	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА "КИЗИЛЮРТОВСКИЙ РАЙОН"	0.00	
6733	30360	1020502629840	0562043933	МИНИСТЕРСТВО ОБРАЗОВАНИЯ И НАУКИ РД	0.00	
6734	30363	1020502236985	0516006687	МУНИЦИПАЛЬНОЕ ОБРАЗОВАНИЕ КИЗИЛЮРТОВСКИЙ РАЙОН	150000.00	
6735	30367	1080534000150	0513008750	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА "КАЗБЕКОВСКИЙ РАЙОН"	0.00	
6736	30368	1080534000150	0513008750	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА "КАЗБЕКОВСКИЙ РАЙОН"	0.00	
6737	30372	1020500911298	0513003470	МУНИЦИПАЛЬНОЕ ОБРАЗОВАНИЕ "КАЗБЕКОВСКИЙ РАЙОН"	0.00	
6738	30373	1020502629840	0562043933	МИНИСТЕРСТВО ОБРАЗОВАНИЯ И НАУКИ	0.00	
6739	30374	1020502629840	0562043933	МИНИСТЕРСТВО ОБРАЗОВАНИЯ И НАУКИ РД	0.00	
6740	30380	1020502308331	0547003083	АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА "ГОРОД КИЗЛЯР"		
6741	30384	1020502306880	0547002107	ОБЩЕСТВО С ОРГАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПРОМЫШЛЕННО СТРОИТЕЛЬНОЕ ПРЕДПРИЯТИЕ "БЕТОН"	4000.00	0.20
6742	30390	1020502308331	0547003083	АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА "ГОРОД КИЗЛЯР"	0.00	
6743	30397	1020502308331	0547003083	АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА "ГОРОД КИЗЛЯР"	0.00	
6744	30398	1020502308331	0547003083	АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА "ГОРОД КИЗЛЯР"	0.00	
6745	30399	1020502308331	0547003083	АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА "ГОРОД КИЗЛЯР"	0.00	
6746	30400	1020502308331	0547003083	АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА "ГОРОД КИЗЛЯР"	0.00	
6747	30401	1020502308331	0547003083	АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА "ГОРОД КИЗЛЯР"	0.00	
6748	30402	1020502308331	0547003083	АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА "ГОРОД КИЗЛЯР"		
6749	30403	1020502308331	0547003083	АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА "ГОРОД КИЗЛЯР"	0.00	
6750	30404	1020502308331	0547003083	АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА "ГОРОД КИЗЛЯР"	0.00	
6751	30405	1020502308331	0547003083	АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА "ГОРОД КИЗЛЯР"	0.00	
6752	30406	1020502308331	0547003083	АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА "ГОРОД КИЗЛЯР"	0.00	
6753	30407	1020502308331	0547003083	АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА "ГОРОД КИЗЛЯР"	0.00	
6754	30408	1020502308331	0547003083	АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА "ГОРОД КИЗЛЯР"	0.00	
6756	30410	1020502308331	0547003083	АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА "ГОРОД КИЗЛЯР"	0.00	
6757	30411	1020502308331	0547003083	АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА "ГОРОД КИЗЛЯР"	0.00	
6758	30412	1020502308331	0547003083	АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА "ГОРОД КИЗЛЯР"	0.00	
6759	30413	1020502308331	0547003083	АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА "ГОРОД КИЗЛЯР"		
6760	30414	1020502308331	0547003083	АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА "ГОРОД КИЗЛЯР"		
6761	30415	1020502308331	0547003083	АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА "ГОРОД КИЗЛЯР"	0.00	
6762	30416	1020502308331	0547003083	АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА "ГОРОД КИЗЛЯР"		
6763	30417	1020502308331	0547003083	АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА "ГОРОД КИЗЛЯР"	0.00	
6764	30418	1087746829994	7710723134	ФЕДЕРАЛЬНОЕ АГЕНТСТВО ПО УПРАВЛЕНИЮ ГОСУДАРСТВЕННЫМ ИМУЩЕСТВОМ	25876000.00	1.00
6765	30418	1097746136124	7710747640	ФЕДЕРАЛЬНАЯ СЛУЖБА ПО РЕГУЛИРОВАНИЮ АЛКОГОЛЬНОГО РЫНКА		
6766	30423	1020502308331	0547003083	Администрация городского округа "город Кизляр"		
6767	30428	1020502307506	0547001008	ТЕРРИТОРИАЛЬНОЕ УПРАВЛЕНИЕ СОЦИАЛЬНОЙ ПОДДЕРЖКЕ НАСЕЛЕНИЯ	0.00	
6768	30431	1020502307540	0547002805	КОМИТЕТ ПО УПРАВЛЕНИЮ ИМУЩЕСТВОМ ГОРОДА КИЗЛЯРА	329258.00	
6769	30435	2020502306801	0547002989	ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ № 9"	5000.00	
6770	30436	1020502307540	0547002805	КОМИТЕТ ПО УПРАВЛЕНИЮ ИМУЩЕСТВОМ ГОРОДА КИЗЛЯРА	669026.00	
6771	30441	1020502629840	0562043933	МИНИСТЕРСТВО ОБРАЗОВАНИЯ И НАУКИ РЕСПУБЛИКИ ДАГЕСТАН	0.00	
6772	30442	1020502629840	0562043933	МИНИСТЕРСТВО ОБРАЗОВАНИЯ И НАУКИ РЕСПУБЛИКИ ДАГЕСТАН	0.00	
6773	30446	1020502308331	0547003083	АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА "ГОРОД КИЗЛЯР"	0.00	
6774	30448	1020502307540	0547002805	ГОРОДСКОЙ КОМИТЕТ ПО УПРАВЛЕНИЮ ИМУЩЕСТВОМ	0.00	
